bedrooms,bathrooms,toilets,parking_space,title,town,state,price
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,70000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,270000000.0
4.0,3.0,4.0,4.0,Semi Detached Duplex,Ajah,Lagos,40000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,70000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,30000000.0
3.0,3.0,4.0,6.0,Detached Bungalow,Ajah,Lagos,38000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,4.0,2.0,Block of Flats,Victoria Island (VI),Lagos,250000000.0
4.0,5.0,6.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,170000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,65000000.0
3.0,4.0,4.0,3.0,Block of Flats,Ajah,Lagos,33000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,76000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,90000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,80000000.0
3.0,3.0,4.0,5.0,Detached Bungalow,Ipaja,Lagos,40000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,210000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,500000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,1000000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ikoyi,Lagos,35000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,170000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,69990000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,325000000.0
5.0,5.0,4.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,2.0,Semi Detached Duplex,Ikoyi,Lagos,650000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ilupeju,Lagos,84000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,56000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,1000000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,47000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,135000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,76000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,230000000.0
1.0,7.0,7.0,1.0,Terraced Bungalow,Alimosho,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1200000000.0
3.0,5.0,5.0,4.0,Block of Flats,Alimosho,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,42000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Maryland,Lagos,85000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,275000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,58000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,290000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,125000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,250000000.0
3.0,3.0,4.0,2.0,Block of Flats,Maryland,Lagos,55000000.0
3.0,3.0,4.0,4.0,Semi Detached Duplex,Victoria Island (VI),Lagos,130000000.0
6.0,6.0,7.0,1.0,Detached Duplex,Lekki,Lagos,260000000.0
3.0,5.0,5.0,1.0,Block of Flats,Ikorodu,Lagos,35000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
6.0,7.0,8.0,6.0,Detached Duplex,Isheri North,Lagos,155000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
4.0,5.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,60000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Ajah,Lagos,65000000.0
7.0,7.0,8.0,3.0,Detached Duplex,Yaba,Lagos,120000000.0
3.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,63000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Isolo,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,130000000.0
5.0,7.0,8.0,5.0,Detached Duplex,Ajah,Lagos,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
2.0,2.0,3.0,2.0,Block of Flats,Lekki,Lagos,39500000.0
5.0,6.0,6.0,8.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ojo,Lagos,75000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,250000000.0
9.0,9.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,250000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,8.0,8.0,5.0,Detached Duplex,Ikoyi,Lagos,1600000000.0
3.0,4.0,4.0,3.0,Block of Flats,Ikoyi,Lagos,210000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,170000000.0
2.0,2.0,2.0,2.0,Detached Bungalow,Amuwo Odofin,Lagos,28000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,110000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,330000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Lekki,Lagos,250000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,80000000.0
3.0,2.0,2.0,4.0,Detached Bungalow,Ayobo,Lagos,16000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,5.0,5.0,7.0,Semi Detached Duplex,Ikoyi,Lagos,260000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
2.0,2.0,3.0,2.0,Terraced Duplexes,Lekki,Lagos,75000000.0
4.0,4.0,4.0,4.0,Semi Detached Duplex,Ajah,Lagos,75000000.0
4.0,4.0,4.0,1.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
2.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,26000000.0
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,3.0,3.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,19500000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Alimosho,Lagos,40000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,6.0,6.0,3.0,Detached Duplex,Alimosho,Lagos,100000000.0
2.0,2.0,2.0,4.0,Block of Flats,Lekki,Lagos,500000000.0
3.0,2.0,3.0,9.0,Detached Bungalow,Imota,Lagos,8000000.0
5.0,5.0,7.0,6.0,Detached Duplex,Lekki,Lagos,190000000.0
7.0,7.0,7.0,4.0,Detached Duplex,Ogudu,Lagos,95000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0
5.0,5.0,4.0,4.0,Detached Duplex,Ajah,Lagos,80000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
6.0,7.0,7.0,4.0,Detached Duplex,Isheri North,Lagos,155000000.0
3.0,4.0,4.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,180000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,28000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,84000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,165000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Yaba,Lagos,55000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Ikotun,Lagos,100000000.0
4.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,78000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
3.0,3.0,3.0,8.0,Block of Flats,Maryland,Lagos,85000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,62000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,400000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Isheri North,Lagos,150000000.0
3.0,3.0,3.0,4.0,Block of Flats,Ikeja,Lagos,40000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ajah,Lagos,134000000.0
6.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,3.0,4.0,2.0,Block of Flats,Victoria Island (VI),Lagos,7200000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,350000000.0
5.0,5.0,5.0,5.0,Semi Detached Duplex,Magodo,Lagos,110000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,160000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,450000000.0
4.0,4.0,4.0,3.0,Detached Duplex,Ajah,Lagos,85000000.0
4.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,72000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
3.0,5.0,4.0,4.0,Detached Duplex,Ikeja,Lagos,115000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
2.0,5.0,5.0,4.0,Block of Flats,Yaba,Lagos,22000000.0
4.0,6.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,400000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0
6.0,6.0,6.0,8.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,6.0,6.0,3.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,4.0,6.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,4.0,6.0,Detached Duplex,Lekki,Lagos,51000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,30000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,45000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,3.0,Detached Duplex,Agege,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,88000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,130000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,28000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,77000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,6.0,6.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,3500000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,67000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,280000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,650000000.0
5.0,6.0,6.0,8.0,Detached Duplex,Ajah,Lagos,155000000.0
3.0,5.0,5.0,4.0,Block of Flats,Alimosho,Lagos,28000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,140000000.0
2.0,2.0,4.0,7.0,Block of Flats,Ikorodu,Lagos,19000000.0
2.0,3.0,3.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,75000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
3.0,5.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,650000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,5.0,6.0,2.0,Terraced Duplexes,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1100000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Ibeju Lekki,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1100000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Gbagada,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,52000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,85000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ikeja,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,140000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,1200000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,1700000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
2.0,2.0,3.0,3.0,Semi Detached Bungalow,Ajah,Lagos,23000000.0
6.0,7.0,7.0,4.0,Detached Duplex,Agege,Lagos,28000000.0
4.0,4.0,5.0,6.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
3.0,4.0,7.0,5.0,Detached Bungalow,Magodo,Lagos,70000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,42000000.0
4.0,4.0,5.0,5.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,40000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Shomolu,Lagos,36000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,400000000.0
3.0,5.0,5.0,4.0,Detached Bungalow,Ikorodu,Lagos,10000000.0
3.0,3.0,3.0,8.0,Detached Bungalow,Ayobo,Lagos,13000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Badagry,Lagos,50000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,220000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Isolo,Lagos,50000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,320000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1220000000.0
6.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
8.0,4.0,4.0,4.0,Detached Bungalow,Ejigbo,Lagos,12000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikeja,Lagos,57000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Ajah,Lagos,27000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,105000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1100000000.0
4.0,6.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,100000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,270000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,600000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,78000000.0
4.0,4.0,5.0,7.0,Detached Bungalow,Ibeju Lekki,Lagos,28000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikotun,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,90000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,250000000.0
1.0,1.0,1.0,4.0,Block of Flats,Agege,Lagos,40000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,400000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,5.0,5.0,4.0,Block of Flats,Surulere,Lagos,225000000.0
5.0,5.0,5.0,5.0,Detached Duplex,Ajah,Lagos,73000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,330000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,100000000.0
6.0,8.0,8.0,4.0,Detached Duplex,Ikeja,Lagos,550000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Ajah,Lagos,80000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
6.0,6.0,8.0,5.0,Detached Duplex,Isheri North,Lagos,155000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,45000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,68000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,45000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
3.0,5.0,5.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,40000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,200000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0
4.0,5.0,6.0,3.0,Detached Duplex,Ikeja,Lagos,55000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0
3.0,3.0,4.0,4.0,Semi Detached Duplex,Ibeju Lekki,Lagos,33000000.0
3.0,5.0,5.0,4.0,Semi Detached Duplex,Yaba,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,370000000.0
4.0,4.0,5.0,6.0,Semi Detached Duplex,Ikoyi,Lagos,365000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,47000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,150000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,6.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Yaba,Lagos,110000000.0
3.0,5.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,125000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,3.0,4.0,3.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,1.0,Detached Bungalow,Ikorodu,Lagos,12000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0
3.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
